TML,WIRE,HEIGHT
MOS,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.15
MOS,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25+SS1.25,2.25
MOS,SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.25
MOS,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.25
MOS,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS,SS0.3+SS0.3+SS0.3+SS0.85+SS0.85+SS2.0+SS2.0,2.05
MOS,SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SS2.0+SS2.0,2.5
MOS,SS0.22+SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS,SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.45
MOS,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.5
MOS,SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.55
MOS1,SS0.3+SS0.85,1.25
MOS1,CH0.22+SS0.3+SS0.3+SS0.5,1.5
MOS1,SS0.5+SS0.85,1.5
MOS1,SS0.3+SS0.3+SS0.3+SS0.5,1.55
MOS1,SS0.3+SS0.3+SS0.85,1.4
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.5,1.5
MOS1,CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3,1.2
MOS1,SS0.3+SS0.5+SS0.85,1.7
MOS1,SS0.3+SS0.85+XA0.5,1.7
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.65
MOS1,CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3,1.55
MOS1,SS0.5+SS0.5+SS0.85,1.7
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,1.7
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.7
MOS1,CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3,1.25
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.8
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.85,1.65
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3,1.6
MOS1,SS0.3+SS0.5+SS0.5+SS0.85,1.95
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.5
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,1.9
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.55
MOS1,CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.35
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3,1.45
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.7
MOS1,SX0.3+SX0.5+XA0.3+XA0.3+XA0.3+XA0.3+XA0.3,1.7
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.6
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5,1.75
MOS1,CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+VS0.5,1.75
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS1.25,1.75
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.7
MOS1,CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+VS0.5,1.6
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,1.6
MOS1,XF0.5+XF0.5+XF0.5+XF0.5+XF0.5,1.6
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.55
MOS1,CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+VS0.5,1.4
MOS1,SS0.3+SS0.3+CI0.35+SS0.3+SS0.3+VS0.5+VS0.5,1.4
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3,1.7
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.75
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.75
MOS1,SS0.3+SS0.3+SS2.0,1.75
MOS1,CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.5+VS0.5,1.6
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.75
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.75
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,2
MOS1,CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+VS0.5,1.45
MOS1,SS0.3+SS0.3+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+VS0.5,1.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25,1.8
MOS1,CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.13
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,1.9
MOS1,SX0.3+SX0.5+XA0.3+XA0.3+XA0.3+XA0.3+XA0.3+XF0.5,1.9
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.5
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.6
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.9
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.9
MOS1,SS0.3+SS0.3+SS0.3+SS2.0,1.9
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3,1.7
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,1.65
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.5
MOS1,XF0.5+XF0.5+XF0.5+XF0.5+XF0.5+XF0.5,1.75
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.75
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25,1.75
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.55
MOS1,CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+VS0.5,1.8
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,1.8
MOS1,SS0.3+SS0.3+SS1.25+SS1.25,1.8
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.55
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.7
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3,1.85
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS1.25,1.85
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.55
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5,1.9
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.85+SS0.85,1.9
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.9
MOS1,CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+VS0.5,1.85
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,1.85
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.5
MOS1,CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.55
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25,1.85
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85,1.85
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,1.9
MOS1,SS0.85+SS0.85+SS0.85+SS0.85,1.9
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.65
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.45
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS1.25,1.95
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.85+SS0.85,2.05
MOS1,SX0.5+SX0.5+SX0.5+SX0.5+SX0.5+SX0.5+SX0.5,2.05
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.55
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,1.9
MOS1,SS0.5+SS0.5+SS0.85+SS0.85+SS0.85,1.9
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.55
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.65
MOS1,CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+VS0.5,1.9
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.7
MOS1,CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,2
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.7
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.6
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS1.25,1.9
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.9
MOS1,FA0.3+SS0.3+SS0.3+SS0.5+SS0.85+SS1.25+SX0.3,1.9
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.85+SS1.25+SX0.3,1.9
MOS1,FA0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,1.95
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,1.95
MOS1,SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS1.25,1.95
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.65
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.75
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SS1.25,2.1
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.6
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.7
MOS1,CH0.22+CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.8
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,1.9
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS1.25,1.9
MOS1,SX0.5+SX0.5+SX0.5+SX0.5+SX0.5+SX0.5+SX0.5+SX0.5,1.9
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.8
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS1.25,1.95
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.6
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SX0.3,2.2
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS1.25,2.2
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.2
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.8
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.5,2.2
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,2.2
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS1.25,2.2
MOS1,CH0.22+CH0.22+CH0.22+CI0.35+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3,1.85
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.8
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.65
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.85+SS1.25+SX0.3,2.15
MOS1,CH0.22+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.2
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.7
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS1.25,2.25
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.7
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.25
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.5,2
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,2
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS1.25,2
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.85+SS1.25+SX0.3+SX0.5,2
MOS1,SS0.3+SS0.3+SS0.3+SS1.25+SS1.25+SS1.25,2.35
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3+SS0.3,1.8
MOS1,SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CH0.22+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+CI0.35+SS0.3+SS0.3,1.7
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SS1.25,2.15
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS1.25,2.3
MOS1,SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.3
MOS1,SS0.3+SS0.3+SS0.5+SS2.0+SS2.0,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.1
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25+SS1.25,2.4
MOS1,CH0.22+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.15
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS2.0+SS2.0,2.3
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.2
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.25
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS1.25+SS1.25+SS1.25,2.25
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.25
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.25
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.25
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS1,CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.45
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.45
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.15
MOS1,SS0.3+SS0.3+SS0.5+SS1.25+SS2.0+SS2.0,2.4
MOS1,SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS1.25+SS2.0+SS2.0,2.5
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.4
MOS1,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.15
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.5
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.5
MOS1,CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.15
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.85+SS0.85+SS2.0+SS2.0,2.4
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.5
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.35
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.2
MOS1,SS0.22+SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.45
MOS1,SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.85+SS0.85+SS2.0+SS2.0,2.45
MOS1,SS0.22+SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.5
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS1.25,2.35
MOS1,CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.5
MOS1,SS0.22+SS0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.55
MOS1,CH0.22+CH0.22+SS0.3+SS0.3+SS0.3+SS0.3+SS0.3+SS0.5+SS0.5+SS0.5+SS0.5+SS0.85+SS0.85+SS0.85+SS1.25,2.45
